,site_id,vehicle_id,price,volume,row_value,make,model,manfyear,fuel_type,transmission_type,recalled
16463,2,51686,14370,3,43110,Mercedes,ML 250 AMG SPORT BLUETEC AUTO,2013.0,petrol,automatic,0.0
16464,2,70841,14791,1,14791,HONDA,JAZZ S I-VTEC,2016.0,electric,manual,0.0
16465,2,4172,9674,6,58044,Citroen,C4 PICASSO VTR+ HDI (110),2008.0,diesel,automatic,0.0
16466,3,74251,26388,1,26388,Renault,CLIO EXPRESSION+ ECO2 TCE 90,2013.0,diesel,manual,0.0
16467,2,35087,9983,7,69881,Audi,A3 SPORT TDI (138),2004.0,petrol,manual,0.0
16468,1,12396,19692,4,78768,LEXUS,CT 200H LUXURY VVT-I AUTO,2018.0,petrol,automatic,0.0
16469,3,33161,26827,4,107308,BMW,X4 XDRIVE20D M SPORT AUTO,2018.0,electric,manual,0.0
16470,3,68166,18023,6,108138,Honda,CR-V SR I-VTEC 4WD AUTO,2017.0,electric,manual,0.0
16471,3,54736,32949,3,98847,Toyota,AVENSIS T4 AUTO,2007.0,diesel,automatic,0.0
16472,2,75457,25786,4,103144,Ford,PUMA COUPE,2002.0,petrol,automatic,0.0
16473,2,61655,15603,5,78015,TOYOTA,YARIS HYBRID DESIGN TSS AUTO,2017.0,petrol,manual,0.0
16474,2,2487,19384,2,38768,Toyota,COROLLA GS DIESEL,1999.0,electric,manual,1.0
16475,1,71003,28033,4,112132,FORD,FIESTA TITANIUM AUTO,2015.0,diesel,automatic,0.0
16476,1,30827,9025,8,72200,RENAULT,CLIO EXPRESSION 16V AUTO,2005.0,electric,automatic,0.0
16477,1,40843,24685,4,98740,AUDI,A3 S LINE QUATTRO AUTO,2007.0,electric,automatic,0.0
16478,2,52856,12276,3,36828,PEUGEOT,206 XL SW,2003.0,electric,manual,0.0
16479,3,43902,9441,5,47205,Ford,RANGER WILDTRAK TDCI D/CAB PICKUP,2009.0,diesel,automatic,0.0
16480,2,61169,13714,2,27428,VOLVO,XC60 SE LUX D3 AUTO,2011.0,petrol,automatic,0.0
16481,2,59314,11325,7,79275,Subaru,FORESTER X (147),2013.0,diesel,automatic,0.0
16482,3,5800,19122,6,114732,Suzuki,SWIFT SZ2 2WD,2015.0,electric,manual,0.0
16483,1,11532,6944,6,41664,Mercedes,E 280 AVANTGARDE CDI (187) AUTO,2006.0,diesel,manual,0.0
16484,2,49175,21476,6,128856,Jeep,RENEGADE LIMITED MJET 140 4WD,2016.0,petrol,automatic,0.0
16485,2,21352,19004,2,38008,TOYOTA,YARIS S VVT-I,2002.0,electric,automatic,1.0
16486,3,11721,8996,5,44980,KIA,SOUL 3 CRDI 136 AUTO,2017.0,diesel,manual,0.0
16487,3,40488,30756,2,61512,BMW,X3 XDRIVE20D SE AUTO,2011.0,electric,automatic,0.0
16488,1,22762,16312,1,16312,HONDA,CR-V SR I-VTEC 4WD,2015.0,diesel,automatic,0.0
16489,3,27399,18142,8,145136,Landrover,FREELANDER XEI,2005.0,petrol,manual,0.0
16490,3,9237,15766,5,78830,Mazda,323 GSI AUTO,1999.0,petrol,automatic,1.0
16491,1,36057,11555,8,92440,HYUNDAI,TUCSON S CONNECT GDI 132,2018.0,petrol,manual,0.0
16492,3,52236,7131,3,21393,CHEVROLET,TACUMA SX,2008.0,electric,automatic,0.0
16493,3,59150,26877,6,161262,KIA,PICANTO SPORT,2016.0,electric,automatic,0.0
16494,2,70230,27058,5,135290,VW,BEETLE DESIGN,2015.0,electric,automatic,0.0
16495,2,10322,33681,3,101043,FIAT,500 SPORT,2008.0,petrol,automatic,0.0
16496,2,19661,34068,4,136272,VAUXHALL,CORSA LIMITED EDITION VVT,2015.0,petrol,manual,0.0
16497,2,53996,13612,8,108896,CITROEN,BERLINGO MULTISPACE VTR AIRDREAM E-HDI90 AUTO,2014.0,electric,manual,0.0
16498,1,20821,34515,2,69030,Audi,TT TFSI CABRIOLET,2010.0,petrol,automatic,0.0
16499,1,47089,20063,1,20063,AUDI,A3 SE TFSI 122,2013.0,petrol,manual,0.0
16500,2,49237,26691,7,186837,Renault,MEGANE DYNAMIQUE DCI (106),2008.0,petrol,automatic,0.0
16501,1,23091,18466,8,147728,VW,PASSAT R-LINE TDI 190 BMT AUTO,2016.0,electric,automatic,0.0
16502,1,50892,9632,7,67424,MERCEDES,B180 SPORT EXECUTIVE D AUTO,2016.0,petrol,manual,0.0
16503,3,47621,21841,7,152887,FIAT,500 LOUNGE,2016.0,petrol,manual,0.0
16504,3,26431,11209,2,22418,BMW,530 D M SPORT (255) AUTO,2013.0,diesel,manual,0.0
16505,3,63351,24167,4,96668,VW,AMAROK HIGHLINE 4MOTION TDI BMT 258 PICKUP,2018.0,diesel,manual,0.0
16506,3,57981,30016,3,90048,FIAT,TIPO EASY 95,2018.0,diesel,manual,0.0
16507,2,37871,29275,6,175650,LANDROVER,FREELANDER 2 GS TD4 (160) AUTO,2007.0,electric,manual,0.0
16508,3,40174,6665,3,19995,HONDA,JAZZ EX NAVI I-VTEC AUTO,2019.0,diesel,manual,0.0
16509,1,46367,13459,6,80754,KIA,CEE'D GT T-GDI,2016.0,petrol,automatic,0.0
16510,2,51585,29586,6,177516,Skoda,YETI S TSI (105),2011.0,electric,manual,0.0
16511,1,59221,10076,4,40304,NISSAN,NAVARA N-CONNECTA DOUBLE CAB DCI 188 4WD PICKUP,2016.0,petrol,manual,0.0
16512,3,39038,30689,2,61378,KIA,CEE'D SR7,2016.0,electric,manual,0.0
16513,1,6782,11355,5,56775,Citroen,C1 RHYTHM,2007.0,electric,manual,0.0
16514,1,48895,8843,4,35372,Volvo,S80 SE LUX D5 (185) AUTO,2007.0,petrol,automatic,0.0
16515,2,20444,8131,2,16262,Volvo,V70 S (170) AUTO,2002.0,diesel,manual,0.0
16516,1,60651,15772,2,31544,HYUNDAI,I30 COMFORT,2009.0,diesel,manual,0.0
16517,1,24303,16429,7,115003,KIA,VENGA 3 SAT NAV ECODYNAMICS CRDI,2014.0,diesel,manual,0.0
16518,1,60813,29129,8,233032,PEUGEOT,2008 ACTIVE PURETECH 82,2018.0,petrol,automatic,0.0
16519,1,40874,22153,4,88612,Toyota,YARIS T SPIRIT VVT-I,2011.0,diesel,manual,0.0
16520,3,65604,26430,2,52860,KIA,RIO 3,2016.0,petrol,automatic,0.0
16521,3,50108,13606,5,68030,Vauxhall,CORSA BREEZE CDTI (75),2008.0,petrol,manual,0.0
16522,1,58290,25226,5,126130,FORD,FOCUS GHIA TDCI,2007.0,diesel,manual,0.0
16523,1,43940,21138,7,147966,KIA,PICANTO CHILLI,2016.0,petrol,manual,0.0
16524,2,46782,9022,3,27066,VOLVO,V40 MOMENTUM NAV PLUS T2,2018.0,electric,automatic,0.0
16525,1,16286,7463,1,7463,VW,POLO S (75 BHP) AUTO,2002.0,electric,automatic,0.0
16526,1,66916,11515,5,57575,Landrover,FREELANDER 2 HSE TD4 (150),2011.0,diesel,manual,0.0
16527,1,35946,26622,3,79866,Mercedes,ML 320 AUTO,2000.0,petrol,manual,1.0
16528,2,5827,24389,3,73167,FORD,KA+ ZETEC TI-VCT 70,2019.0,diesel,manual,0.0
16529,1,68747,9773,3,29319,Toyota,LANDCRUISER INVINCIBLE D-4D AUTO,2008.0,petrol,manual,0.0
16530,3,63916,6291,4,25164,TESLA,MODEL-S 75D AUTO,2017.0,petrol,manual,0.0
16531,1,29139,15690,1,15690,LEXUS,RX 450H SE-L AUTO,2009.0,petrol,manual,0.0
16532,3,2459,6391,1,6391,Landrover,FREELANDER 2 HSE TD4 (160) AUTO,2009.0,petrol,automatic,0.0
16533,3,68696,19068,3,57204,LANDROVER,FREELANDER GS TD4,2001.0,petrol,automatic,1.0
16534,3,11182,11692,3,35076,Ford,FIESTA ZETEC (99) AUTO,2014.0,petrol,manual,0.0
16535,1,36976,16649,6,99894,Vauxhall,MOKKA SE ECOFLEX CDTI,2016.0,petrol,automatic,0.0
16536,2,69237,25287,3,75861,CHEVROLET,KALOS S,2007.0,diesel,automatic,0.0
16537,3,37307,22389,1,22389,VAUXHALL,CORSA CLUB,2008.0,petrol,automatic,0.0
16538,2,27702,34789,8,278312,SUZUKI,SX4 S-CROSS SZ5,2013.0,electric,automatic,0.0
16539,3,35304,21980,8,175840,RENAULT,CLIO DYNAMIQUE DCI (86),2008.0,petrol,manual,0.0
16540,2,27987,25078,5,125390,AUDI,A4 AVANT SE,1999.0,diesel,automatic,0.0
16541,3,30015,21551,5,107755,Toyota,YARIS CDX VVT-I AUTO,2000.0,petrol,automatic,0.0
16542,1,71116,29751,1,29751,Mercedes,C 220 AVANTGARDE SE CDI (143) AUTO,2003.0,petrol,automatic,1.0
16543,3,51924,20647,4,82588,NISSAN,QASHQAI ACENTA PREMIUM DIG-T,2015.0,electric,manual,0.0
16544,2,43665,29311,8,234488,LANDROVER,FREELANDER 2 HSE TD4 (160) AUTO,2010.0,electric,automatic,0.0
16545,3,75468,15610,5,78050,JAGUAR,XJ6 SOVEREIGN V6 AUTO,2008.0,petrol,manual,0.0
16546,2,25088,17965,2,35930,Honda,ACCORD I ES AUTO,1998.0,petrol,manual,1.0
16547,1,18157,7508,1,7508,KIA,RIO 3 AUTO,2018.0,diesel,automatic,0.0
16548,2,75646,25068,4,100272,Renault,CLIO DYNAMIQUE TOM TOM (75),2010.0,electric,automatic,0.0
16549,2,43892,19939,4,79756,Mercedes,CLK 270 CDI AVANTGARDE COUPE AUTO,2003.0,petrol,automatic,0.0
16550,3,11108,34897,2,69794,VW,T-ROC R-LINE TDI 115,2019.0,diesel,manual,0.0
16551,2,64315,34864,5,174320,Hyundai,I30 SE CRDI BLUE DRIVE,2015.0,electric,manual,0.0
16552,2,38194,17444,8,139552,AUDI,A4 S LINE TDI 190 AUTO,2016.0,petrol,manual,0.0
16553,3,70333,26418,3,79254,PORSCHE,911 CARRERA S CABRIOLET AUTO,2003.0,diesel,automatic,0.0
16554,3,61913,23273,7,162911,Mercedes,E 270 AVANTGARDE CDI AUTO,2005.0,diesel,automatic,0.0
16555,3,12969,15507,2,31014,VW,GOLF R-LINE TSI EVO 150,2019.0,petrol,manual,0.0
16556,1,51831,33933,1,33933,FORD,FOCUS TITANIUM X 182 AUTO,2016.0,petrol,automatic,0.0
16557,2,41103,6630,7,46410,SKODA,FABIA COLOUR EDITION TSI 90,2016.0,petrol,automatic,0.0
16558,1,2031,26562,2,53124,NISSAN,QASHQAI TEKNA 2WD (117),2012.0,petrol,automatic,0.0
16559,3,65988,28618,2,57236,Fiat,500 LOUNGE AUTO,2015.0,diesel,manual,0.0
16560,1,19528,6231,4,24924,KIA,SPORTAGE XS CRDI (111),2005.0,petrol,automatic,0.0
16561,3,25845,34698,3,104094,VAUXHALL,CORSA SXI 16V,2003.0,diesel,manual,0.0
16562,1,7019,17318,4,69272,SKODA,OCTAVIA SE TSI 115,2019.0,petrol,manual,0.0
16563,1,6942,17920,1,17920,Mercedes,A 180 SPORT BLUEEFFICIENCY (121) AUTO,2013.0,diesel,automatic,0.0
16564,1,2678,10072,2,20144,SMART,PULSE (RHD) AUTO,2002.0,petrol,automatic,0.0
16565,1,24133,13293,7,93051,Audi,A4 S LINE QUATTRO TDI 190 AUTO,2017.0,electric,manual,0.0
16566,3,71382,8402,2,16804,VW,POLO E (75 BHP),2001.0,petrol,automatic,0.0
16567,2,34064,34788,7,243516,Vauxhall,CORSA SE AUTO,2010.0,petrol,automatic,0.0
16568,1,12152,8640,1,8640,Landrover,RANGE ROVER EVOQUE DYNAMIC SD4 AUTO,2012.0,diesel,automatic,0.0
16569,1,25287,23383,8,187064,VAUXHALL,CORSA SE,2013.0,diesel,automatic,0.0
16570,3,39490,23397,4,93588,Renault,GRAND ESPACE PRIVILEGE DCI (150),2006.0,petrol,automatic,0.0
16571,2,49418,10452,3,31356,Toyota,YARIS T SPIRIT VVT-I AUTO,2012.0,diesel,automatic,0.0
16572,1,37500,24830,3,74490,Ford,FOCUS CC-3 (COUPE/CABRIOLET) AUTO,2007.0,diesel,manual,0.0
16573,3,44622,15036,5,75180,JAGUAR,XE PORTFOLIO 200 AUTO,2017.0,petrol,automatic,0.0
16574,1,61816,25571,1,25571,SKODA,YETI OUTDOOR SE DRIVE TSI 110 AUTO,2017.0,petrol,automatic,0.0
16575,3,25233,34280,1,34280,BMW,116 D ES,2010.0,electric,automatic,0.0
16576,3,52440,6825,8,54600,NISSAN,GT-R PREMIUM EDITION (485) AUTO,2009.0,petrol,automatic,0.0
16577,2,26215,24657,1,24657,VAUXHALL,ASTRA SRI NAV ECOFLEX 106,2016.0,diesel,manual,0.0
16578,2,55113,12495,3,37485,Nissan,QASHQAI N-TEC DCI,2015.0,diesel,manual,0.0
16579,1,12737,30313,2,60626,MERCEDES,A220 AMG LINE PREMIUM AUTO,2018.0,diesel,automatic,0.0
16580,2,13653,32444,3,97332,LANDROVER,RANGE ROVER SPORT AUTOBIO DYN SDV6 (306) AUTO,2016.0,petrol,manual,0.0
16581,3,20113,31372,5,156860,LANDROVER,FREELANDER SE TD4 AUTO,2005.0,petrol,manual,0.0
16582,3,911,6125,3,18375,BMW,X1 XDRIVE20D M SPORT (4WD),2011.0,diesel,automatic,0.0
16583,2,69813,11711,7,81977,KIA,SORENTO XT CRDI (168) AUTO,2009.0,electric,manual,0.0
16584,3,54454,14598,4,58392,HONDA,CIVIC TYPE R GT VTEC TURBO,2018.0,petrol,manual,0.0
16585,3,56406,26661,7,186627,SEAT,IBIZA SE MPI 75,2017.0,diesel,manual,0.0
16586,3,74297,17789,7,124523,Mercedes,A 180 ELEGANCE SE CDI AUTO,2006.0,diesel,automatic,0.0
16587,2,19518,6814,6,40884,SEAT,LEON FR TSI 140,2013.0,petrol,automatic,0.0
16588,1,22317,22677,4,90708,AUDI,A6 SPORT 40 TDI 204 AUTO,2019.0,petrol,automatic,0.0
16589,3,72161,22702,7,158914,BMW,118 I M SPORT CABRIOLET,2012.0,electric,automatic,0.0
16590,3,62913,10404,1,10404,Nissan,NAVARA PLATINUM AUTO PICKUP,2012.0,petrol,manual,0.0
16591,2,46143,15526,2,31052,BMW,520 D SE (161) AUTO,2007.0,diesel,automatic,0.0
16592,3,17879,22818,7,159726,VW,UP! HIGH UP,2019.0,petrol,manual,0.0
16593,3,12281,6021,2,12042,LANDROVER,DISCOVERY SPORT SE TECH TD4 180 AUTO,2016.0,petrol,automatic,0.0
16594,1,34992,9081,4,36324,BMW,M135 I,2014.0,diesel,manual,0.0
16595,1,26721,9974,8,79792,Ssangyong,KORANDO ELX D22T 4WD,2016.0,petrol,manual,0.0
16596,1,12382,8828,7,61796,BMW,X5 M50D AUTO,2019.0,petrol,automatic,0.0
16597,2,35977,25534,3,76602,Toyota,YARIS HYBRID EXCEL AUTO,2014.0,electric,manual,0.0
16598,2,21115,30730,6,184380,KIA,CEE'D SR7,2016.0,petrol,manual,0.0
16599,2,37275,19455,1,19455,RENAULT,KADJAR DYNAMIQUE NAV DCI 110 AUTO,2016.0,diesel,manual,0.0
16600,2,73553,28909,4,115636,FORD,TRANSIT T280 VAN,2012.0,petrol,automatic,0.0
16601,1,19375,28958,3,86874,Vauxhall,ZAFIRA EXCLUSIV (115),2013.0,electric,manual,0.0
16602,3,60467,30851,3,92553,Mercedes,C 200 CLASSIC SE CDI (122) AUTO,2006.0,diesel,manual,0.0
16603,3,43179,15158,5,75790,AUDI,A5 SPORT TDI COUPE AUTO,2009.0,petrol,manual,0.0
16604,1,9564,22907,3,68721,Seat,IBIZA SE (85),2013.0,petrol,manual,0.0
16605,2,65542,30705,7,214935,VAUXHALL,TIGRA AIR (CC),2009.0,petrol,automatic,0.0
16606,3,48373,24057,2,48114,Audi,Q2 SPORT TFSI 150,2017.0,diesel,manual,0.0
16607,2,66071,13237,8,105896,Nissan,JUKE TEKNA 117 AUTO,2014.0,petrol,automatic,0.0
16608,1,53799,16714,1,16714,Seat,IBIZA SE (85),2012.0,diesel,automatic,0.0
16609,2,47498,16663,6,99978,Nissan,QASHQAI N-TEC PURE DRIVE DCI 2WD (110),2010.0,electric,automatic,0.0
16610,2,54803,32815,6,196890,HYUNDAI,IX35 PREMIUM 4WD CRDI (181) AUTO,2012.0,diesel,automatic,0.0
16611,1,57413,23767,2,47534,Ford,MONDEO TITANIUM X (145),2011.0,petrol,manual,0.0
16612,2,28812,30524,6,183144,KIA,PICANTO 2 AUTO,2012.0,petrol,manual,0.0
16613,2,68794,19701,5,98505,CITROEN,C5 EXCLUSIVE HDI (240) AUTO,2011.0,petrol,manual,0.0
16614,2,47770,32154,4,128616,Skoda,OCTAVIA SE SPORT TDI 110,2017.0,diesel,manual,0.0
16615,3,22060,17793,6,106758,VW,GOLF SE NAV TSI EVO 130,2017.0,electric,automatic,0.0
16616,1,61939,10638,7,74466,HONDA,CBR 1000 RR FIREBLADE,2007.0,diesel,manual,0.0
16617,2,36496,29933,8,239464,VW,GOLF GT TDI BLUEMOTION TECHNOLOGY 150,2015.0,diesel,manual,0.0
16618,3,10300,19837,7,138859,HYUNDAI,I20 COMFORT CRDI,2009.0,diesel,automatic,0.0
16619,3,3888,15448,1,15448,Ford,FOCUS STYLE TDCI (110),2009.0,petrol,automatic,0.0
16620,1,6089,20366,8,162928,AUDI,Q3 S LINE PLUS QUATTRO TDI 150,2015.0,diesel,manual,0.0
16621,3,14327,33448,6,200688,SUZUKI,ALTO SZ,2012.0,petrol,manual,0.0
16622,2,12174,12629,6,75774,LANDROVER,RANGE ROVER EVOQUE SE TECH ED4 2WD,2015.0,diesel,automatic,0.0
16623,3,25571,9476,2,18952,VAUXHALL,ZAFIRA SRI CDTI (150),2006.0,petrol,automatic,0.0
16624,1,63480,14923,3,44769,Toyota,PREVIA T2 AUTO,2004.0,diesel,automatic,0.0
16625,1,67432,8870,8,70960,Audi,TT TDI (170) QUATTRO CABRIOLET,2008.0,petrol,automatic,0.0
16626,3,55802,7414,5,37070,Ford,GRAND C-MAX TITANIUM TDCI (116),2014.0,electric,manual,0.0
16627,2,46083,28718,2,57436,MITSUBISHI,OUTLANDER PHEV 4H AUTO,2019.0,petrol,automatic,0.0
16628,2,1551,6438,5,32190,AUDI,A5 TDI COUPE AUTO,2008.0,diesel,manual,0.0
16629,1,4479,34698,2,69396,CITROEN,C5 EXCLUSIVE HDI 138,2008.0,petrol,automatic,0.0
16630,1,61378,22014,6,132084,VOLVO,V60 BUSINESS EDITION LUX D2 AUTO,2017.0,electric,automatic,0.0
16631,1,39674,8226,4,32904,RENAULT,CLIO DYNAMIQUE S NAV TCE 120 S/S,2017.0,diesel,automatic,0.0
16632,2,44541,23972,2,47944,AUDI,A3 SPORT TFSI 115 AUTO,2018.0,diesel,manual,0.0
16633,1,8416,32202,8,257616,Toyota,AYGO PLATINUM,2010.0,diesel,automatic,0.0
16634,2,45103,7056,1,7056,VW,PASSAT SE TDI,2005.0,electric,automatic,0.0
16635,1,51160,21736,6,130416,Peugeot,107 ACCESS,2013.0,petrol,automatic,0.0
16636,1,2311,8272,6,49632,Audi,A1 S LINE STYLE EDITION TDI,2015.0,petrol,manual,0.0
16637,3,57476,17011,4,68044,LEXUS,IS 300 AUTO,2004.0,petrol,manual,1.0
16638,1,40494,27225,8,217800,Volvo,XC60 MOMENTUM D4 190 AWD AUTO,2018.0,petrol,automatic,0.0
16639,3,64729,19233,4,76932,FORD,FIESTA TITANIUM TDCI (74),2016.0,diesel,manual,0.0
16640,2,25347,8538,2,17076,Honda,LEGEND EX AUTO,2008.0,diesel,automatic,0.0
16641,3,60255,8038,6,48228,VAUXHALL,CROSSLAND X TECH LINE NAV VVT 81,2018.0,petrol,automatic,0.0
16642,2,53115,30056,4,120224,VW,GOLF SE 16V,2012.0,petrol,manual,0.0
16643,3,15329,11132,6,66792,MERCEDES,B 180 SPORT CDI AUTO,2011.0,petrol,manual,0.0
16644,1,58246,7274,2,14548,CITROEN,SAXO SX AUTO,2000.0,petrol,automatic,0.0
16645,3,6883,12302,3,36906,AUDI,A3 S3 QUATTRO TFSI AUTO,2014.0,diesel,automatic,0.0
16646,1,28534,24375,1,24375,HYUNDAI,GETZ CDX AUTO,2003.0,electric,automatic,1.0
16647,2,5925,15332,5,76660,Vauxhall,MERIVA SE CDTI (100) AUTO,2010.0,diesel,manual,0.0
16648,3,50708,30049,7,210343,VW,GOLF SE BLUEMOTION TDI (105),2009.0,petrol,manual,0.0
16649,2,52037,20934,4,83736,Chevrolet,SPARK LT,2012.0,petrol,manual,0.0
16650,3,34556,20206,2,40412,Peugeot,107 ALLURE AUTO,2013.0,petrol,manual,0.0
16651,1,23501,25568,1,25568,Citroen,GRAND C4 PICASSO VTR+ HDI (110),2008.0,petrol,automatic,0.0
16652,1,34779,8789,4,35156,Mazda,CX5 SE-L LUX NAV D,2017.0,petrol,manual,0.0
16653,3,23391,20738,5,103690,KIA,PICANTO 2 AUTO,2011.0,diesel,automatic,0.0
16654,2,59876,20546,7,143822,Toyota,RAV-4 ICON TSS 4WD AUTO,2017.0,petrol,automatic,0.0
16655,1,21556,18076,2,36152,FORD,FIESTA ZETEC (80),2017.0,diesel,manual,0.0
16656,3,64413,25906,6,155436,Seat,IBIZA FR BLACK TSI 105,2015.0,petrol,automatic,0.0
16657,3,71857,17736,4,70944,Mercedes,C220 4MATIC AMG LINE PREMIUM PLUS AUTO,2018.0,petrol,manual,0.0
16658,3,58165,21708,7,151956,VAUXHALL,CORSA SRI VVT,2016.0,petrol,automatic,0.0
16659,2,41681,9709,3,29127,FIAT,MOTORCARAVAN,2015.0,diesel,automatic,0.0
16660,2,71217,6331,7,44317,FIAT,PANDA CROSS 4X4 MULTIJET JTD (70),2009.0,diesel,manual,0.0
16661,3,47237,28080,7,196560,Renault,MODUS DYNAMIQUE AUTO,2005.0,petrol,manual,0.0
16662,1,45674,14354,5,71770,Lexus,IS 220 D (177),2006.0,diesel,automatic,0.0
16663,2,6570,12582,7,88074,Peugeot,3008 ACTIVE E-HDI 115 AUTO,2013.0,diesel,automatic,0.0
16664,2,25100,16193,5,80965,Fiat,500 POP,2008.0,petrol,automatic,0.0
16665,1,17271,30831,7,215817,VW,TIGUAN SE NAVIGATION 4MOTION TDI 150 AUTO,2018.0,diesel,manual,0.0
16666,3,12683,7225,2,14450,AUDI,A1 S LINE TFSI 125 AUTO,2016.0,electric,automatic,0.0
16667,2,71038,28445,1,28445,Honda,CIVIC SE PLUS NAVI I-VTEC,2017.0,diesel,automatic,0.0
16668,3,66252,28497,5,142485,Nissan,ALMERA TINO TWISTER,2002.0,diesel,automatic,1.0
16669,1,44674,13470,7,94290,VW,GOLF SE TDI (105),2004.0,diesel,manual,0.0
16670,3,51158,13379,6,80274,Ford,MONDEO ZETEC (145),2010.0,diesel,manual,0.0
16671,3,58536,25105,6,150630,MERCEDES,GLA 220 4MATIC AMG LINE PREMIUM PLUS CDI AUTO,2014.0,diesel,manual,0.0
16672,2,22528,25631,1,25631,INFINITI,QX30 PREMIUM AWD AUTO,2017.0,diesel,manual,0.0
16673,2,70513,31316,5,156580,HONDA,CIVIC SE EXECUTIVE VTEC,2002.0,petrol,automatic,1.0
16674,3,2520,18564,1,18564,Mitsubishi,SHOGUN GLS TD DID,2000.0,petrol,manual,0.0
16675,2,44034,8495,7,59465,BMW,Z3 2.0 CONVERTIBLE(140BHP),1998.0,diesel,manual,1.0
16676,2,20919,12069,7,84483,SEAT,IBIZA CUPRA BLACK TSI 192,2016.0,petrol,manual,0.0
16677,3,27246,17922,4,71688,Vauxhall,ZAFIRA ACTIVE (105),2009.0,petrol,manual,0.0
16678,1,47899,20224,6,121344,Ford,FIESTA ST-LINE ECOBOOST 125,2018.0,petrol,manual,0.0
16679,1,29069,30774,5,153870,Mercedes,CLS 350 BLUEEFFICIENCY AMG SPORT CDI AUTO,2013.0,diesel,manual,0.0
16680,2,16992,28142,5,140710,BMW,318 I SE AUTO TOURING,2000.0,diesel,automatic,1.0
16681,3,65440,12843,5,64215,TOYOTA,AYGO X-CITE 4 VVT-I,2017.0,electric,manual,0.0
16682,3,15616,31808,7,222656,FORD,FIESTA STYLE CLIMATE,2008.0,petrol,automatic,0.0
16683,3,24041,18995,4,75980,Peugeot,5008 ACTIVE HDI,2012.0,diesel,manual,0.0
16684,1,48166,20418,3,61254,Vauxhall,CORSA LIFE 16V AUTO,2004.0,electric,automatic,0.0
16685,1,23609,10378,5,51890,JAGUAR,XK COUPE AUTO,2007.0,petrol,automatic,0.0
16686,2,3637,31808,7,222656,BMW,520 D SE (177),2008.0,petrol,automatic,0.0
16687,1,16889,19044,1,19044,Ford,FIESTA GHIA,2006.0,petrol,automatic,0.0
16688,3,51435,25368,2,50736,VW,TIGUAN SPORT TDI (170) 4MOTION,2012.0,diesel,manual,0.0
16689,3,38828,21514,6,129084,Mercedes,E 220 ELEGANCE CDI AUTO,2001.0,electric,automatic,0.0
16690,2,34241,30037,4,120148,BMW,320 CD M SPORT COUPE AUTO,2007.0,electric,automatic,0.0
16691,3,53869,7427,3,22281,Renault,CLIO DYNAMIQUE,2006.0,electric,automatic,0.0
16692,3,57546,27974,6,167844,VW,GOLF SE TSI 125 AUTO,2017.0,diesel,manual,0.0
16693,2,13094,7801,4,31204,Mercedes,A 180 AVANTGARDE SE BLUEEFFICIENCY,2010.0,diesel,manual,0.0
16694,1,9830,10786,6,64716,LANDROVER,RANGE ROVER VELAR R-DYNAMIC HSE D240 AUTO,2018.0,diesel,manual,0.0
16695,1,50369,27614,4,110456,MAZDA,3 TAKARA AUTO,2008.0,petrol,automatic,0.0
16696,1,19029,11645,8,93160,Suzuki,VITARA SZ-T KURO,2017.0,petrol,manual,0.0
16697,1,60663,32898,1,32898,VW,TIGUAN SEL TSI EVO 150 AUTO,2019.0,diesel,automatic,0.0
16698,2,47669,11061,4,44244,Citroen,GRAND C4 PICASSO EXCLUSIVE+ E-HDI 115 AUTO,2015.0,diesel,manual,0.0
16699,3,65868,11878,3,35634,VW,GOLF SE TSI 115,2019.0,electric,automatic,0.0
16700,2,26230,29915,3,89745,LANDROVER,90 DEFENDER TDI,1993.0,diesel,manual,1.0
16701,3,5036,22667,7,158669,VAUXHALL,AGILA S AUTO,2013.0,diesel,automatic,0.0
16702,2,25465,21768,8,174144,Skoda,FABIA AMBIENTE (64),2006.0,petrol,manual,0.0
16703,3,8507,13494,5,67470,BMW,325 CI SPORT COUPE AUTO,2005.0,petrol,automatic,0.0
16704,3,58263,15881,8,127048,VW,BEETLE 50S TSI CABRIOLET,2013.0,diesel,manual,0.0
16705,3,34769,24550,7,171850,BMW,320D XDRIVE M SPORT AUTO,2018.0,diesel,manual,0.0
16706,1,6269,27451,1,27451,NISSAN,QASHQAI N-CONNECTA DIG-T,2016.0,electric,automatic,0.0
16707,2,28737,6845,5,34225,Vauxhall,ASTRA ACTIVE,2010.0,diesel,manual,0.0
16708,2,28098,32156,5,160780,VAUXHALL,MERIVA EXCLUSIV CDTI (100) AUTO,2011.0,petrol,manual,0.0
16709,1,11135,8963,6,53778,PEUGEOT,3008 ALLURE PURETECH S/S 130,2019.0,petrol,automatic,0.0
16710,2,52030,27656,4,110624,TOYOTA,AURIS HYBRID EXCEL AUTO,2014.0,diesel,manual,0.0
16711,1,16644,26702,4,106808,Vauxhall,VECTRA EXCLUSIV CDTI (120),2007.0,electric,manual,0.0
16712,3,28805,9186,4,36744,LANDROVER,RANGE ROVER EVOQUE SE TECH TD4 180 4WD,2017.0,electric,automatic,0.0
16713,3,58376,14913,6,89478,AUDI,Q2 S LINE QUATTRO TDI 150 AUTO,2017.0,electric,manual,0.0
16714,3,62057,21159,5,105795,PEUGEOT,307 RAPIER 16V,2003.0,petrol,manual,0.0
16715,1,34473,27803,8,222424,Ford,FIESTA GHIA,2002.0,diesel,automatic,1.0
