site_id,vehicle_id,price,volume
1,69044,24388,3
3,19258,22131,7
3,15059,10323,5
3,33970,25701,8
2,6177,30386,3
2,28107,32599,6
1,73655,21040,7
1,54468,12835,7
2,12612,10354,5
3,49596,19449,1
1,3639,6432,3
3,18258,18689,8
3,12850,13763,1
3,4057,26959,1
2,67800,21984,2
3,28342,19735,2
2,69061,21133,4
2,9048,11174,3
3,28195,7817,5
1,46032,16851,7
3,34641,12439,3
3,31108,21427,6
3,45312,16292,5
3,2208,13044,4
1,59202,26396,2
2,70401,33034,2
1,51980,24698,6
2,64905,32650,7
2,63946,24385,5
1,20499,28365,3
1,59988,9569,5
2,13975,7679,7
1,58802,27172,3
3,2927,24588,6
3,571,16768,8
1,62857,29814,4
2,37925,26291,8
1,31513,28663,5
2,16335,10438,8
2,2787,21454,1
3,37019,7514,1
3,22823,25777,2
1,71041,18522,1
1,68346,22975,4
1,45207,21622,1
1,21482,10017,5
2,5544,8842,3
1,55931,9176,1
2,52645,33214,3
1,51197,26722,1
2,50028,23837,1
2,42028,22793,8
2,52673,22488,3
1,63058,28707,8
1,67630,13625,4
2,26669,30066,1
1,45575,16161,1
1,23372,33016,8
2,58573,23132,4
2,23265,34598,6
3,31428,29058,4
3,2553,32500,8
3,42441,32574,3
1,13606,24766,5
1,73775,29676,2
1,43234,18981,5
3,44312,30196,8
1,48438,23196,2
1,73630,25957,8
2,14983,8849,5
3,39284,12392,1
1,33531,18820,6
1,6548,31471,1
3,9781,29248,8
3,69193,9334,1
3,17576,9600,2
3,12284,12229,8
2,61015,25058,7
1,12128,16754,7
2,10632,7130,3
2,43246,29131,8
3,5776,26180,8
3,52446,8549,3
1,75245,20879,5
1,25824,30306,2
1,12655,12214,3
2,51010,20751,6
2,5071,14193,4
2,44795,11525,5
1,44614,14073,6
3,7762,13638,6
2,30443,31216,2
3,57755,23553,2
3,21487,13289,7
1,12941,27015,2
2,53420,28087,4
3,36475,27086,6
1,21049,31265,2
1,24064,16711,5
1,59150,30306,5
2,36211,7785,2
2,10608,9786,5
2,61183,15790,8
2,63518,13863,1
3,58639,29019,5
2,60140,24023,8
1,46349,30680,5
3,69743,7908,1
3,40249,6282,5
2,75094,23415,3
3,39186,32476,8
3,27576,21554,2
3,24914,8519,3
3,6592,20435,4
1,28817,20641,2
1,15292,15474,6
1,11856,33133,4
2,534,31176,4
3,71760,9611,4
2,41329,20477,6
1,16177,9973,1
2,5269,16203,3
3,63431,10106,5
3,39206,31977,6
2,38859,23120,4
1,44774,18356,6
2,29307,30750,6
2,33517,33789,8
2,21672,6811,7
2,17342,29186,8
3,44868,11035,4
1,48157,13951,2
3,1370,12706,7
3,11753,17371,3
2,7205,18247,5
2,44056,8886,8
1,68281,21810,1
3,20682,31227,3
2,12681,24808,8
2,346,17163,8
1,61011,33546,5
3,28887,31730,7
1,16916,21775,1
3,27042,26983,4
2,32587,20551,4
1,28968,31982,4
3,13769,32701,1
1,44364,17187,5
2,53348,17439,5
2,44191,13438,5
2,53921,28684,4
2,54979,30104,7
3,9388,20350,7
2,35240,18054,3
1,20065,7934,4
2,68339,29426,6
2,55651,29097,1
1,72335,20207,3
3,1938,34339,6
1,31262,6513,1
3,56178,11622,2
3,6923,8934,3
2,42023,29771,1
2,34124,16727,1
1,49210,30198,4
1,8044,28731,5
3,7527,16910,5
3,63958,34297,5
2,61496,32789,2
2,23284,23943,3
2,51295,27887,8
3,43834,16659,3
1,49243,7187,3
2,55566,9593,2
3,44699,23427,6
3,68684,24882,8
3,30639,7687,5
1,37527,10498,8
2,46331,9711,5
3,32748,16362,5
1,30973,19832,2
3,46772,32766,5
3,55084,23937,1
1,69186,21241,6
1,3138,29855,1
2,6784,29187,7
2,12345,34083,1
1,29247,9101,7
2,7262,15671,8
3,75161,25813,3
2,63250,27741,1
3,64671,23273,7
2,28838,33362,1
3,32421,13085,2
2,11382,31825,1
2,67973,28887,4
1,49886,33633,3
1,25229,32314,1
1,68998,13782,7
2,12020,7805,7
1,32899,28991,3
3,27963,23094,5
1,22489,13896,2
2,45926,29784,7
1,3646,12255,6
1,35913,25623,2
1,10688,20179,3
1,23424,29945,8
2,34434,19321,3
2,8410,14841,2
2,5708,18393,6
2,26539,27380,8
2,44584,26838,4
2,12277,31387,1
2,59077,14245,7
3,74308,31291,8
1,26967,21046,8
2,65147,17946,5
2,63920,19439,4
1,55146,18324,1
2,68320,15048,5
1,2438,23973,8
1,15148,30513,5
1,2335,15730,7
1,56629,20515,1
3,31998,21650,3
2,2898,29028,6
2,52023,8771,7
2,60073,17710,3
1,11610,27912,1
3,60797,21244,7
3,23160,16366,4
2,19626,12433,1
1,17354,18766,7
2,40487,9036,2
2,66348,18396,3
1,48329,14716,6
3,12071,14526,2
1,39624,13615,3
3,43041,27787,8
1,39404,34270,5
3,61720,23007,3
2,45671,14289,8
1,1890,31582,1
1,26933,31602,2
3,31465,25591,4
3,60319,31166,6
1,12636,21051,1
1,17561,9063,8
3,41718,27745,2
1,73529,7582,5
3,18068,21423,1
2,23188,30976,5
3,67118,33494,8
1,8552,30367,3
3,36473,33605,4
2,68506,28849,1
1,48352,12917,1
1,32795,19256,4
3,625,13211,3
1,2667,12143,4
3,12592,27026,3
1,48707,31653,1
1,72819,23261,3
2,21161,9892,6
3,62659,6909,1
3,16720,13815,8
2,57413,21669,6
3,5008,26898,4
1,39100,9478,2
1,8383,15754,1
3,17267,31509,6
2,67888,23026,4
1,21952,30062,3
2,10321,34833,2
3,34116,16154,4
2,58867,33888,4
1,64864,11457,7
3,73738,25270,7
2,60858,32571,5
1,3810,26974,4
3,61576,22380,3
2,4304,18556,2
1,50280,21610,8
3,29467,15829,4
1,14815,25826,5
1,11408,16716,4
3,20723,13210,2
2,66182,12389,1
3,66564,11873,3
2,50236,18081,4
3,2436,18395,6
1,69287,8635,1
3,3468,22697,4
1,70882,16264,7
1,12961,7371,8
1,60675,30995,2
1,44972,28594,8
3,37596,12409,1
1,13030,17029,1
2,8218,27943,1
1,5775,31999,8
2,29250,10676,3
1,60693,8979,3
3,38867,34614,1
3,19590,31955,8
1,10197,10575,8
1,43462,23795,3
1,72361,7581,7
1,851,7733,7
1,55447,34359,3
1,31238,34863,4
1,34408,26644,2
1,34739,28859,6
2,4161,9281,1
3,8875,15812,2
2,60709,23643,3
1,6653,13709,7
1,29545,24639,5
1,31645,21788,8
3,61863,24688,6
1,38341,17770,1
2,31194,28195,2
1,17864,27338,4
1,9693,26817,4
3,62412,15468,8
2,57913,20190,4
2,34258,28790,3
1,59063,30481,2
2,68788,32258,5
3,44061,13985,6
2,61943,26200,1
2,20828,10219,5
3,15307,12277,6
2,63771,6903,6
3,29606,18133,4
3,3182,32837,6
3,13033,6132,7
1,71106,33012,2
1,38806,23596,7
2,57564,22949,8
2,69380,19944,3
3,36837,17743,2
2,21150,28679,4
3,74635,26978,7
2,67525,27491,8
2,13703,23600,2
1,52704,31967,4
3,46379,6151,8
3,16146,32046,1
2,13111,33675,3
1,71795,20910,2
2,23824,23265,4
2,728,23178,1
3,58994,32327,5
1,61294,20069,6
1,67478,31424,3
3,73433,19643,5
1,22813,24374,1
3,30160,34908,4
1,51733,20432,7
1,45699,12090,2
1,68782,18539,6
2,58178,11682,7
2,52690,8492,6
2,4025,13233,7
3,2390,6701,3
3,4740,14951,5
3,22108,9940,2
2,2063,26080,6
2,48989,29400,6
3,43401,6837,4
3,56828,14255,5
3,52151,34251,6
3,73483,28487,6
1,23018,16031,3
2,15583,11514,1
3,31303,9893,4
2,5987,20526,5
3,34878,24556,2
2,32156,12975,6
3,74390,34414,8
1,53367,31212,3
3,27694,28488,2
1,41740,7023,2
2,60001,10361,5
2,10638,19971,4
1,57323,12577,7
3,71376,17548,3
3,70684,16292,5
3,13396,19069,7
2,2999,30962,7
1,732,10376,1
1,25974,32655,3
2,3034,31580,4
1,14907,24037,8
2,51141,31384,7
1,16209,21229,6
2,35324,24223,4
1,11570,27999,6
2,8362,33621,4
1,13440,28749,4
3,25953,13712,8
2,68100,30110,6
3,6951,12083,5
1,966,25116,5
1,63805,21505,4
2,73533,34064,6
1,26808,16797,2
3,14154,14144,5
3,48380,16160,4
2,15469,23121,6
3,29387,13499,5
1,18409,30458,6
3,39160,24564,3
1,61150,17023,1
3,25590,24527,4
3,12573,15248,5
1,41456,7647,1
3,833,17032,3
1,32211,16917,4
3,62818,11583,4
1,69607,16159,6
2,2796,7399,2
2,16241,32709,5
3,40421,28794,6
3,51132,25324,3
3,42789,24340,8
2,53645,23255,7
2,26708,9941,8
3,47905,21884,7
3,28224,28875,7
1,8569,29930,8
2,75195,31531,5
1,55464,30243,2
3,47136,26977,4
2,47821,26519,7
2,8337,22032,1
2,71143,21335,5
3,15805,32683,6
3,9660,17057,3
2,54930,25782,5
2,37098,22310,3
1,5358,23878,5
2,45036,21847,2
3,52522,28405,1
2,43243,7703,4
3,5065,24342,4
1,6874,28895,4
2,10277,25327,8
3,23778,28669,7
2,5039,18227,7
2,44521,12658,7
1,17009,15843,5
3,64518,28557,6
1,3340,10996,1
2,1246,24868,5
3,4315,25855,2
3,42228,30381,8
2,54691,8564,6
1,56196,9119,2
1,54222,31762,7
1,4407,28593,1
3,48611,7297,4
2,51096,25268,6
3,5055,20019,6
2,41710,9984,6
2,65783,18311,5
1,63975,21558,2
3,15198,30668,4
1,11058,28524,1
3,51386,11696,6
2,7164,21036,7
2,68259,9095,8
3,19566,25065,8
3,29186,17222,3
2,66016,10072,3
3,56101,21538,6
1,44567,8936,7
3,6093,24708,3
2,25131,30911,2
3,3240,6551,5
2,13125,21915,8
3,43063,14558,6
1,54222,34450,1
1,10317,18033,7
2,64445,23602,6
2,53898,15535,5
2,43027,29645,1
1,49927,29057,7
2,9940,16153,4
2,37858,25168,8
3,61757,31571,4
2,7169,10441,1
2,16344,15402,2
1,58395,10397,4
2,21723,33036,3
1,15808,19158,6
3,58534,18664,6
3,75119,26394,3
3,70855,28144,2
2,18925,18718,5
2,74639,12258,1
1,40144,23357,2
2,29289,20114,2
1,56505,29755,4
1,1343,26295,6
3,4457,18997,1
2,59137,12531,4
2,16805,27956,5
1,46251,20882,1
3,22182,9907,5
1,482,32561,7
3,43189,20640,7
3,60484,16157,1
1,19554,27239,3
2,643,15201,7
1,20163,6386,7
1,72090,13554,5
1,48576,29442,6
3,61628,22381,1
2,44816,31401,3
1,55045,32315,8
3,61581,28868,8
2,35500,24633,6
3,44235,25935,4
3,14024,32723,6
3,25590,24595,2
2,58937,22834,5
1,35795,13989,4
3,23394,19642,2
1,28494,9741,4
1,72989,20393,3
3,18801,18561,6
2,13949,8392,7
2,31139,12487,5
3,10281,7540,7
3,50932,23658,1
3,41783,11215,1
3,44068,25449,3
3,55639,20650,5
3,5606,23791,1
3,21640,22501,1
2,6457,30010,4
2,6739,24069,7
3,63067,17550,3
1,70817,29177,3
1,71246,20272,5
2,8568,24250,7
1,25862,14454,3
1,70413,21872,1
3,43309,16753,5
2,5957,34093,5
1,9165,11135,2
3,51803,25627,4
2,24049,6505,1
3,60779,33376,4
3,10105,14319,2
2,535,21460,5
2,68361,31600,7
3,14295,15342,5
2,66034,28364,6
1,3020,26288,1
2,70394,21425,1
1,4130,16022,7
1,39085,26364,6
3,25756,25883,3
3,11870,14687,1
2,60735,29373,1
1,36117,30761,8
3,57756,33058,6
2,14380,11280,5
3,37965,17198,1
2,20111,14163,6
3,75217,7333,8
1,17440,26959,6
1,47146,32909,4
2,21728,6511,6
3,62541,6739,4
1,67871,18405,3
1,20069,13959,8
3,51308,17014,4
1,50741,9493,2
3,19736,24927,3
2,67376,33355,6
3,49289,31124,6
3,37147,22333,6
2,15955,18092,5
1,56625,13795,2
1,3675,20481,6
3,48994,9645,2
1,22915,11063,2
1,64953,6580,2
1,52031,7927,6
3,27635,14803,6
1,38299,23516,3
1,60420,28593,6
3,59039,23794,1
3,71636,21612,2
2,60704,8667,6
2,54849,19436,8
2,48758,33217,4
2,61631,27653,5
2,58990,26522,3
1,14453,13137,4
3,42862,11025,7
2,72565,6840,7
3,3839,30376,1
1,41945,13551,1
3,51187,18982,1
3,53069,30847,2
3,66323,29717,4
1,15390,11909,8
3,56957,17706,4
1,22351,20154,6
2,55481,13460,7
3,26070,11556,8
3,63772,10150,7
2,23478,16909,5
2,49340,23982,6
2,512,24636,6
2,38608,16405,7
3,36584,34301,5
2,8121,28602,6
1,15542,27468,7
3,9035,33413,7
2,62080,23005,8
2,51206,18647,1
3,54508,11809,6
3,13731,28048,6
1,25072,13743,1
3,44034,30273,8
2,39566,13808,3
1,39033,28822,1
2,63653,14504,1
2,4914,19669,6
1,56568,8104,5
1,58828,26456,1
1,52358,26439,2
3,28087,27937,5
1,7237,22246,5
3,62607,30836,3
1,68271,34591,4
2,8555,18711,7
3,40056,28903,1
3,11764,23818,7
2,60721,13135,4
1,65725,24796,3
1,73584,7942,1
2,40986,15952,1
1,60545,20858,7
2,41944,28666,8
3,61771,28778,8
1,47611,26167,5
1,27849,27026,1
2,51142,27490,6
1,67020,10831,5
3,18706,19949,4
1,42346,12642,8
2,190,25177,7
3,26351,27083,1
1,7986,14154,3
3,51343,9678,2
2,34537,26211,2
3,69747,15081,1
3,73653,29710,4
3,14019,25327,3
3,19450,7951,6
2,36527,23630,8
2,50585,32235,2
1,25811,14385,4
1,62391,31662,5
3,56205,13635,5
2,13448,18165,2
1,13384,19790,1
1,15141,9697,8
1,37524,12361,7
2,68291,28874,2
2,55462,13358,6
1,55524,33402,2
3,73881,20803,5
3,16587,32583,3
3,25908,11997,6
1,36193,25404,6
3,22579,6447,5
1,66637,13797,4
2,29457,25644,2
1,40090,16423,3
3,540,13058,3
2,24387,9661,3
3,69376,22607,2
1,28726,22531,1
3,38220,19228,7
2,19077,34628,4
3,62367,11938,5
1,27406,31953,3
1,62995,26781,6
3,73545,22820,2
1,25387,17669,2
1,2598,21144,1
3,14098,19267,6
3,59260,28427,5
1,25409,27816,8
3,50773,13059,6
1,32869,11048,1
1,73477,25493,3
1,11372,22130,5
2,27343,15151,6
2,42078,6689,1
3,38094,24712,1
1,47266,22411,2
1,75399,27015,3
1,27946,10567,8
2,74092,32116,7
2,71235,29483,6
2,38417,18371,3
1,38351,13342,3
2,70608,29123,1
1,8878,33694,3
1,69066,9885,2
2,62344,22110,8
3,1480,6595,7
2,36993,24811,7
3,24888,16580,5
1,41059,34203,6
2,30392,21245,2
3,32327,20509,5
3,20078,16738,6
3,43959,30722,2
1,71428,9603,4
2,22491,18801,2
1,41476,6009,6
2,57350,21762,3
1,11224,20484,3
2,502,25266,4
3,17483,21473,8
1,64181,15080,1
1,35919,19122,5
3,58045,30205,7
3,34663,29765,6
1,46570,9068,5
1,70104,9362,8
3,47434,21152,1
3,50339,34645,2
3,37616,22956,5
2,14706,33336,6
1,57139,16287,6
2,6667,32177,7
2,14608,15733,1
2,59347,24012,3
2,3609,27277,4
3,60778,19531,3
1,23309,29466,4
1,62136,28241,5
1,47234,26465,5
2,35159,21974,1
1,32980,24610,7
3,12685,31352,8
1,107,26394,4
3,55823,12281,4
3,14668,33161,1
1,48949,23750,1
2,6105,9577,6
1,8277,15693,7
3,70237,9477,7
1,41555,31168,7
1,48551,22504,1
3,48612,21007,8
3,29930,19878,3
2,21407,26822,8
3,2395,27030,3
2,37137,29844,8
1,50818,6109,6
3,38698,11760,1
1,60362,6221,4
3,72223,28787,3
2,57340,7954,3
1,12863,14761,1
2,43483,25813,2
1,29965,16723,2
2,65722,25433,4
3,58773,13792,3
1,35869,11705,7
3,55072,14941,7
2,3130,22118,2
2,11500,8145,1
1,14057,32805,4
3,70172,12804,1
2,27102,22823,3
1,71752,6223,5
1,37257,28660,1
1,27184,29489,6
2,7285,14136,4
2,39655,32277,6
3,5355,33939,4
2,5892,32903,2
2,3647,34143,5
2,74480,6944,2
3,49484,15400,5
3,12071,20595,5
2,36895,34826,8
2,48655,27876,7
1,72317,20496,6
3,7040,11304,1
3,65089,16859,3
2,37281,7675,7
2,71192,14671,3
3,38320,16357,6
3,71046,26073,4
3,74219,11642,1
1,62078,24340,8
1,15210,20238,5
1,17511,6484,6
3,75239,33316,1
2,1470,31561,6
3,48486,12370,1
3,3175,11109,6
2,63046,18881,4
2,69713,9333,7
3,65517,26243,8
2,44310,33272,6
2,67482,34912,7
3,31686,11698,3
1,45058,23065,6
1,52592,7362,1
2,12899,6092,3
2,32398,16471,5
3,22429,13725,2
2,40033,6712,8
2,76,15678,8
1,36157,21600,2
3,7612,13122,3
1,12359,9422,7
3,36437,7204,2
2,6682,30437,7
3,23252,8651,7
3,31143,32394,3
1,41217,30439,7
3,72680,6079,5
3,48725,24729,2
1,5545,13168,5
3,43141,30904,7
1,46325,29989,1
1,3106,27108,6
3,22405,6029,6
3,42727,32353,2
2,51573,26966,4
3,37418,19882,8
2,26005,30631,6
1,35013,26114,8
3,59116,23017,3
3,22800,33633,7
1,74245,31210,7
1,38161,24478,8
2,49606,26220,6
1,61375,29414,3
3,31904,9159,1
2,10525,13401,4
2,23022,22173,4
3,6805,25402,3
3,48906,21187,5
2,15740,27509,3
3,28622,34515,6
3,56261,14278,5
2,66062,22545,8
2,73008,6154,2
2,23989,34428,7
1,74517,20382,5
2,31042,15914,7
2,64144,9122,7
1,20448,32693,6
2,10190,26284,6
2,7433,26118,6
2,2215,28452,6
2,55531,12108,6
2,48316,21563,1
3,73156,26873,8
2,38768,13740,7
2,61477,32070,5
2,41484,28328,6
2,75260,19581,8
1,64489,33042,8
1,12659,17174,3
2,38809,21752,2
3,40877,20850,7
3,50475,15732,2
3,17716,12669,1
1,35336,16504,5
2,65,25628,7
2,3012,18510,2
2,65515,7714,3
3,64844,6743,1
3,13191,33151,2
2,10518,9113,2
3,15374,20447,5
3,12299,11409,8
1,22993,10717,1
3,67642,32446,8
3,52947,33463,2
1,13693,18370,4
3,36338,9040,8
1,22018,26903,2
1,64468,22093,7
3,66332,28821,4
1,2663,10725,5
3,26708,17409,6
3,62076,31192,4
2,52005,9298,8
1,65422,34457,5
2,54733,20542,7
3,46800,16275,1
1,11232,20586,7
3,35228,26011,5
3,22202,9622,7
1,59666,32539,3
3,63726,13310,2
2,71562,22840,4
2,57592,17319,3
3,56377,23894,7
3,71314,17666,3
2,66282,8846,1
3,34796,7117,1
3,73716,33205,5
1,329,26072,5
2,15720,22112,2
2,30648,12906,4
3,73980,21201,3
2,9460,21134,2
2,8279,10648,5
2,19608,24893,8
3,49983,30802,1
2,66202,25091,1
2,29205,12652,5
2,54407,15995,1
3,18887,7306,5
2,5367,6852,6
3,9807,16642,6
3,45521,18793,5
2,20873,33152,6
2,30472,21833,2
2,71488,18455,4
1,52500,13882,8
1,74375,23353,6
1,41102,20362,2
1,57661,10847,4
3,45274,29130,7
3,2973,19612,2
2,36180,16560,7
2,55270,10598,3
1,64323,26700,2
2,51710,24999,2
1,47163,10617,7
3,32839,29983,2
3,2201,23880,1
1,29256,16305,2
1,32242,23522,1
1,70355,26396,6
3,63493,11627,6
2,31299,15585,1
1,32393,7490,8
1,38327,25917,5
3,13351,18893,2
1,4430,29967,2
2,65203,10923,7
1,65240,12070,2
2,43486,28905,4
2,3951,15797,7
2,18591,34366,1
1,64427,12270,4
3,53566,9221,2
1,3780,26147,3
2,74944,11073,2
2,37433,19212,4
2,3582,33681,1
3,61389,33043,6
2,66027,9392,5
2,4278,15238,2
2,64782,9150,8
2,6421,16141,2
2,46392,26049,7
3,53126,27071,2
1,32052,21696,1
2,66978,33527,8
1,60799,9913,6
2,53792,33403,1
1,51516,16618,7
3,966,31412,3
1,43953,33325,5
2,42973,20418,8
1,60636,32393,4
1,75564,15043,2
2,15623,18284,2
2,41981,14401,1
1,74040,12290,5
3,59054,26749,4
1,20250,9193,8
1,35300,32884,8
3,34016,13592,4
1,59479,13074,8
1,62250,33268,6
1,8950,22398,2
2,11285,22456,4
3,32416,10558,5
3,53074,14000,6
3,28924,26654,7
2,46060,19123,1
1,5612,13045,5
2,67716,31197,1
3,42417,19847,3
1,38802,14560,1
2,50012,16664,8
3,27153,31567,7
3,63472,18359,3
1,26368,32370,7
1,26552,19059,5
3,28125,26142,2
1,43543,25962,4
3,43533,28296,3
2,30710,6753,5
2,56250,6842,7
3,36219,8578,7
3,11319,10061,5
1,10874,17397,6
2,37698,34906,3
1,59155,14051,4
3,53073,24158,6
1,27648,7308,2
1,60578,28578,2
3,42483,33290,7
2,45983,23648,7
2,56517,23764,4
1,33567,6973,6
1,65617,33470,5
1,22715,34463,5
1,27089,23092,3
2,11678,26969,5
3,32284,30455,7
3,3102,13225,4
2,64065,11873,4
2,23172,17661,7
1,36497,18851,1
1,50744,7111,4
1,21420,16935,2
2,28565,30702,2
3,59368,17855,8
3,59088,12316,7
2,10042,33341,8
1,19530,25521,7
1,38040,7898,5
3,13367,24067,4
1,46793,21124,6
2,11815,20981,5
2,15558,27691,8
2,35527,16161,5
1,29698,27348,2
1,16079,26723,1
3,43673,11844,8
3,4242,20110,8
1,10565,31501,4
2,41356,11824,8
2,52153,18564,6
1,61438,20797,1
2,20535,25344,6
3,12294,9510,7
3,73659,19607,3
3,64370,30155,5
2,9652,7284,2
2,20036,32958,7
1,3989,18861,6
1,15078,30365,2
2,16100,29398,4
1,51624,25858,1
3,38178,31863,6
3,68070,34561,3
2,67118,30370,2
2,38764,6463,5
1,34691,25904,2
1,55447,11971,4
2,3942,30310,2
3,9845,8879,2
1,65395,19431,3
2,4959,9817,2
2,37988,18770,2
2,28404,22945,7
1,4303,22629,1
2,21422,22089,2
2,3183,25922,1
2,19321,17009,2
3,69340,12144,4
2,63492,21748,3
2,28752,33696,3
2,37305,33582,7
2,26089,30311,4
2,13125,28024,6
1,37069,31362,3
2,33605,30152,8
2,51560,28140,7
3,67100,28201,2
2,38601,12950,1
3,16580,33363,2
2,44578,26287,8
3,29340,32617,5
1,30525,16669,7
1,24111,18812,3
3,189,27619,1
3,17059,9412,4
3,16639,16653,6
3,54913,33160,3
2,69894,10141,3
1,9990,34235,3
1,8679,18857,7
2,2852,24420,7
1,32785,30195,8
1,69040,9906,8
2,72371,29377,2
2,69316,25774,3
1,2447,7070,4
3,32377,22526,5
3,49437,32808,4
1,36126,25797,3
1,30682,8031,4
3,45978,9807,2
2,16149,34231,2
2,38669,12063,3
2,38111,14370,7
3,11324,21037,6
1,46159,24664,4
3,5945,11469,8
1,43216,19683,5
2,2374,28937,4
1,22973,17809,5
3,36460,15702,3
1,54150,24128,6
2,4372,16827,6
1,62554,21834,1
1,3981,31818,2
3,5928,29553,3
3,59759,10401,1
3,61711,8968,3
3,55383,10335,8
1,59679,15262,1
3,20158,11027,5
1,53094,14038,4
1,41789,16866,2
3,30247,18607,5
2,12905,34004,2
2,17791,33250,4
1,12383,21888,6
1,13558,6126,3
3,45262,34376,6
2,51465,19858,1
2,49311,27904,7
3,52993,27424,7
2,24007,21749,7
2,32613,14561,5
2,67811,8336,8
2,9455,6064,3
1,11527,33069,7
2,25206,33011,7
1,36316,15573,1
3,1827,18167,6
1,47413,13600,8
1,17994,29923,3
3,53431,16844,8
3,4388,8590,4
3,175,19063,8
3,30276,21518,7
2,12860,30479,7
1,42087,26099,2
2,19179,19838,5
2,49612,31847,5
3,59059,28033,8
2,16636,7282,1
1,32341,6591,5
3,47929,34658,7
2,26205,17474,5
3,27579,16063,8
1,31228,27268,6
1,35665,34065,6
1,38373,16004,8
1,42857,22197,6
1,6828,33386,5
1,20586,34204,3
1,8261,9494,2
3,55812,29747,5
3,4073,22023,7
3,63247,23272,3
3,22712,14263,5
1,38455,19679,7
2,1334,25642,1
3,66360,26917,2
3,57820,6528,5
3,38755,17675,6
2,61865,12590,2
3,29206,29780,6
1,61083,30001,8
2,62432,22459,4
1,36640,14295,8
1,15964,22854,1
1,74292,32662,7
3,6142,19135,2
3,31950,29486,2
1,66155,34046,7
3,63504,26451,3
1,53697,31609,7
2,44287,20476,4
3,40634,25852,8
3,60903,20986,1
1,19397,18186,1
3,11187,18166,8
3,35934,9833,8
2,53888,26857,3
2,39469,10190,1
3,35709,26410,2
1,31906,10329,3
1,52416,13738,6
1,25196,19034,1
3,14999,10261,5
3,28975,29492,7
1,43722,22896,1
3,54313,12929,4
3,21695,34050,2
2,52799,19778,7
1,7410,24657,1
2,54271,16186,2
2,47681,17174,1
1,63184,23449,4
1,9664,20495,7
1,60093,7150,7
2,11026,14865,3
2,71964,26686,7
3,65949,22413,3
1,9549,23763,1
1,13727,19500,1
1,17277,34065,1
1,35821,26537,2
3,22481,12476,4
1,61872,8436,5
3,18538,16309,2
2,45586,16397,8
1,4603,19332,6
3,37676,16673,7
3,49561,22550,2
1,48609,17453,4
1,70013,9056,6
2,34136,19900,8
1,13295,28009,8
1,15693,22862,4
2,50193,34546,5
3,52974,17422,8
2,32715,34238,4
1,56221,7631,8
1,29369,13607,6
1,19460,8958,2
3,43053,29756,7
3,68389,17943,1
2,50703,29521,4
3,36574,14101,3
1,37772,10928,1
3,20084,26977,8
3,34161,11664,6
1,52117,26446,5
1,17836,17214,6
3,8946,26318,3
2,50395,33909,4
2,17110,21737,6
3,17937,20576,6
2,59053,33980,2
1,33532,17310,6
2,64891,12405,5
2,75645,7593,3
1,26043,15080,6
2,49334,10104,8
3,40659,13314,6
1,5893,29291,6
2,7692,11024,7
1,18805,9599,2
1,7477,26243,3
1,38065,30326,2
3,13888,13791,8
1,68949,33740,4
3,32684,32661,3
3,16706,32249,6
2,59288,19483,4
3,21097,17322,6
3,16458,32471,5
2,11877,21397,8
2,5250,33085,2
3,21686,17008,7
2,75481,16678,3
3,14501,29017,3
2,55630,12343,7
3,54666,19984,4
3,27328,15384,1
2,35509,34460,6
1,29565,22005,5
3,50390,33403,6
1,16243,10922,8
3,8212,26175,1
2,10994,19725,3
2,61453,22217,2
2,75431,32279,5
3,41410,11087,4
1,56637,28342,1
2,52133,18736,4
2,52574,7291,7
2,44656,6656,4
1,64355,6972,3
1,14334,29703,6
2,66133,18455,6
1,21201,17447,6
2,46260,18771,7
3,38306,9151,2
3,14543,15443,2
1,40784,10023,8
1,52275,27295,5
3,4310,23497,1
1,17669,14628,8
1,40091,6196,5
3,35085,23162,1
2,9733,21986,2
3,19918,28246,6
2,70965,23072,7
3,39065,17827,8
2,46276,11609,2
2,20352,30439,2
1,22729,27793,5
3,44217,27842,5
2,72164,33321,1
1,53627,20691,4
3,51821,6149,4
3,68513,18698,2
2,34075,19560,3
1,44815,19112,5
1,24107,19242,3
2,71757,8203,5
1,33171,13649,7
3,55989,11065,8
1,73629,27719,1
1,12036,17697,7
2,25340,18597,7
3,70628,20162,1
3,36848,19776,8
2,16530,11214,6
3,19307,16271,6
2,64803,22758,4
2,43694,25060,5
2,33577,24287,5
3,42120,17531,1
2,31767,13661,3
1,42011,20326,2
2,75042,26015,3
1,13388,9697,3
1,18151,14481,2
2,29364,33789,3
3,29821,30595,2
1,22810,12734,1
1,16586,17510,6
2,14901,30846,3
1,35145,16456,4
1,11292,21908,4
3,9718,11835,1
3,35618,6425,1
1,52431,6838,1
2,42500,23120,1
3,2269,8015,3
3,70171,7626,4
2,67060,10279,4
3,49005,19441,6
2,2720,8721,8
3,15155,11829,5
3,29253,8968,2
1,66390,17772,6
2,10933,12447,7
1,20087,23319,4
3,23740,12833,8
3,57269,12496,1
3,10205,9013,4
3,57057,22650,1
1,43539,20558,7
2,18347,31026,4
3,1177,25819,5
2,70639,22602,1
1,25184,23664,3
1,2740,18903,4
1,17413,22158,7
1,50221,17442,3
1,41565,24825,2
1,67741,31605,5
2,54865,23782,3
2,64985,34300,2
2,35938,12439,4
3,55186,15917,8
2,22041,28137,2
1,72122,14162,4
2,58185,20628,4
1,14305,8505,5
1,9408,23119,7
2,8707,12277,7
1,8089,16253,6
